tweetDate,content,twitterProfile,tweetUrl,timestamp,query
Thu Oct 29 09:36:43 +0000 2020,Good morning Mr President @NAkufoAddo  #4MoreForNana https://t.co/tTogfaYZpZ,https://twitter.com/yaw_darlyn,https://twitter.com/yaw_darlyn/status/1321747785520209920,2020-11-04T16:03:23.467Z,#4morefornana
Thu Oct 29 15:01:21 +0000 2020,"More jobs
#4MoreForNana https://t.co/1hdZEjuXNo",https://twitter.com/ekakuffo,https://twitter.com/ekakuffo/status/1321829482248966146,2020-11-04T16:03:23.468Z,#4morefornana
Tue Nov 03 14:07:00 +0000 2020,"The way @samini_dagaati said “Nana dier, we know am from long” dey imply say the other one dier ...... (Fill in the blank space). #Kpoyaka #4MoreForNana",https://twitter.com/FancyLovelace,https://twitter.com/FancyLovelace/status/1323627742613565445,2020-11-04T16:03:23.468Z,#4morefornana
Tue Nov 03 08:27:50 +0000 2020,"Mr Airbus in the mud again😂
#MaintainNanaAddo #SarkForNana
#4MoreForNana #1Touch4Nana #GreedyMahama #The2ndDefeat #RejectJMAgain 
https://t.co/UuR0E8okhu",https://twitter.com/Fatirahman5,https://twitter.com/Fatirahman5/status/1323542390196547589,2020-11-04T16:03:23.468Z,#4morefornana
Thu Oct 29 09:56:46 +0000 2020,"Come rain or shine I also maintain Nana and the Npp
#MaintainNanaAddo
#4MoreForNana
#1Touch4Nana https://t.co/kizV0UfW40",https://twitter.com/AryeeteyOku,https://twitter.com/AryeeteyOku/status/1321752832500969477,2020-11-04T16:03:23.468Z,#4morefornana
Tue Nov 03 13:41:30 +0000 2020,"Nice song @sarkodie and @KuamiEugene. Indeed, the battle is still the Lord's. #4MoreForNana",https://twitter.com/NAkufoAddo,https://twitter.com/NAkufoAddo/status/1323621325106196480,2020-11-04T16:03:23.468Z,#4morefornana
Fri Oct 30 13:32:49 +0000 2020,"Planting for food and jobs (PFJ) under the 
@NPP_GH
 government has created 762,300 jobs. Vote for 
@NAkufoAddo
 and the NPP to continue creating opportunities and jobs. 

#4MoreForNana 
#4MoreForMoreJobs https://t.co/fhhFn4mK87",https://twitter.com/JayKobbi,https://twitter.com/JayKobbi/status/1322169588705013761,2020-11-04T16:03:23.468Z,#4morefornana
Sat Oct 31 20:17:42 +0000 2020,SSNIT has gone digital. You can now check your statement from the convenience of your home or anywhere. Get up to date information on your SSNIT contributions. A digitized economy is an economy for development. #4MoreForNana https://t.co/TJUfayM3Pr,https://twitter.com/RexOmarrr,https://twitter.com/RexOmarrr/status/1322633871440154631,2020-11-04T16:03:23.468Z,#4morefornana
Tue Nov 03 13:06:47 +0000 2020,"The adey see am dierr echeck like twitter is for NPP oo herh😂😂🇬🇭
#RescueMission #4MoreForNana",https://twitter.com/ony3gh,https://twitter.com/ony3gh/status/1323612589301985280,2020-11-04T16:03:23.468Z,#4morefornana
Mon Oct 26 15:30:49 +0000 2020,"Zongo and Inner City Development Minister is forcing

 @MustaphaHamid RESPECT SIR! 

#1Touch4Nana 
#4MoreForNana #AppreciateAkufoAddo https://t.co/tVZEoLS0hm",https://twitter.com/AmaOwareF,https://twitter.com/AmaOwareF/status/1320749734311710722,2020-11-04T16:03:23.468Z,#4morefornana
Wed Oct 28 03:11:56 +0000 2020,Me NANA THANK YOU @NAkufoAddo #4MoreForNana https://t.co/J5WudWQh5P,https://twitter.com/NathanielEshu11,https://twitter.com/NathanielEshu11/status/1321288562827005953,2020-11-04T16:03:23.468Z,#4morefornana
Mon Oct 26 19:02:35 +0000 2020,Take a stroll with us...,https://twitter.com/FarandWidecom,https://twitter.com/FarandWidecom/status/1320803025980657665,2020-11-04T16:03:23.468Z,#4morefornana
Sat Oct 31 20:31:28 +0000 2020,"Dr. Alhaji Mahamadu Bawumia is the best thing that happened to this country in terms of giving importance to the Vice President role. 

You can check your SSNIT contributions here;

https://t.co/6w9DcI9cId

#4MoreForNana https://t.co/FKrpUU2fq6",https://twitter.com/RexOmarrr,https://twitter.com/RexOmarrr/status/1322637334781845505,2020-11-04T16:03:23.468Z,#4morefornana
Thu Oct 29 07:52:27 +0000 2020,"#BlackStarAlbum 
Good morning 
I’m new here .Please follow for Follow 
@Mavis6818 

#Ghana #follow #4MoreForNana #CristianoRonaldo #ALDUBAWalkToForever #HappyHumpDay #BSC https://t.co/NFgQds6NOd",https://twitter.com/Mavis6818,https://twitter.com/Mavis6818/status/1321721546495401984,2020-11-04T16:03:23.468Z,#4morefornana
Mon Nov 02 21:12:08 +0000 2020,"Happy Day @Sarkodie ft @KuamiEugene 
#4MoreForNana 
#NanaToaso 
Cc @PantherLordGh https://t.co/YGICGJRpUK",https://twitter.com/NPP4All,https://twitter.com/NPP4All/status/1323372342861582339,2020-11-04T16:03:23.468Z,#4morefornana
Tue Oct 27 11:49:27 +0000 2020,Join me today on @asaaseradio995 at 7pm. #4MoreForNana https://t.co/XoEJjDtGep,https://twitter.com/NAkufoAddo,https://twitter.com/NAkufoAddo/status/1321056414245310465,2020-11-04T16:03:23.468Z,#4morefornana
Mon Nov 02 21:45:28 +0000 2020,"Compare and Contrast.
#4MoreForNana https://t.co/Ks8EIeKFfX",https://twitter.com/RetweetNpp_gh,https://twitter.com/RetweetNpp_gh/status/1323380734460076034,2020-11-04T16:03:23.468Z,#4morefornana
Tue Nov 03 07:59:11 +0000 2020,"I have seen good things ahead, let’s help fight keep it. #4MoreForNana #TheBattleIsStillTheLords @NAkufoAddo @EnockOheneLarb2 https://t.co/0FVXAyhv22",https://twitter.com/DavidDjanIdun,https://twitter.com/DavidDjanIdun/status/1323535180947197952,2020-11-04T16:03:23.468Z,#4morefornana
Mon Nov 02 22:49:53 +0000 2020,Very funny😂 Just taking the populace for granted! #4MoreForNana,https://twitter.com/kubi_sir,https://twitter.com/kubi_sir/status/1323396942576189441,2020-11-04T16:03:23.468Z,#4morefornana
Mon Nov 02 19:44:52 +0000 2020,If my favorite musician (Sarkodie) has endorsed the #4MoreForNana agenda for Nana to toaso then whom am i😂😂🤣 https://t.co/4ZW3t04HJ1,https://twitter.com/oneal_SarkHolic,https://twitter.com/oneal_SarkHolic/status/1323350382609924098,2020-11-04T16:03:23.468Z,#4morefornana
Sat Oct 31 17:09:57 +0000 2020,"Fellow Ghanaians, vote for me and the @NPP_GH on 7th December, to do more for you. #4MoreForNana https://t.co/4zNgj0lSeC",https://twitter.com/NAkufoAddo,https://twitter.com/NAkufoAddo/status/1322586620755935232,2020-11-04T16:03:23.468Z,#4morefornana
Mon Nov 02 23:01:33 +0000 2020,A big thanks to @samini_dagaati for the SUPER ENDORSEMENT! Watch Kpoyaka by Samini here: https://t.co/dsJzMGnyBO. #4MoreForNana,https://twitter.com/NAkufoAddo,https://twitter.com/NAkufoAddo/status/1323399881348861953,2020-11-04T16:03:23.468Z,#4morefornana
Mon Nov 02 19:53:17 +0000 2020,Is this the guy you want to vote for? Lol alright! https://t.co/1G8FTw6RMK,https://twitter.com/kwadwosheldon,https://twitter.com/kwadwosheldon/status/1323352502591463432,2020-11-04T16:03:23.468Z,#4morefornana
Tue Nov 03 00:43:25 +0000 2020,Sarkodie - Happy Day ft. Kuami Eugene (Official Video) https://t.co/dj9ArWOlHI via @YouTube #HappyDay ft @KuamiEugene prod by @MOGBeatz mixed mastered by @possigee Dir by @PrinceDovlo 🇬🇭🇬🇭🇬🇭🇬🇭🇬🇭🇬🇭🇬🇭,https://twitter.com/sarkodie,https://twitter.com/sarkodie/status/1323425513084473346,2020-11-04T16:03:23.468Z,#4morefornana
Wed Nov 04 15:50:12 +0000 2020,"Happening at 10 a.m. tomorrow at Accra Digital Centre. 
#4MoreForNana 
#4MoreToDoMoreForYou https://t.co/ubL1CgvwTR",https://twitter.com/pht_team,https://twitter.com/pht_team/status/1324016101458661376,2020-11-04T16:03:23.468Z,#4morefornana
Tue Nov 03 08:52:44 +0000 2020,"Get ready! Get involved! Our Duty to Win.  @NAkufoAddo &amp; @NPP_GH 
#OccupySpintexRoad

📍[In front Of Palace Mall Spintex]
💠9am 💠Sat[7th] 
🔴⚪️🔵
#4MoreForNana 
#LeadershipOfService https://t.co/3ipNXCRPqt",https://twitter.com/RapyKente,https://twitter.com/RapyKente/status/1323548656809725957,2020-11-04T16:03:23.468Z,#4morefornana
Sun Nov 01 14:49:10 +0000 2020,Campaigns in Yendi #4MoreForNana  #FAM4YENDI @GabbyDarko @NPP_GH @bashvision1 https://t.co/fnPj0YU8V7,https://twitter.com/moyakubu3,https://twitter.com/moyakubu3/status/1322913577846607872,2020-11-04T16:03:23.468Z,#4morefornana
Tue Nov 03 19:35:10 +0000 2020,"""This project, which incorporates the newly constructed “Job 600” Annex building, the Chamber support services block, the drivers’ waiting centre, &amp; the visitors waiting centre, forms part of measures aimed at addressing, the gaps in infrastructure faced by Parliament..."" https://t.co/Te6FTVLdVM",https://twitter.com/Obiba_,https://twitter.com/Obiba_/status/1323710327566094340,2020-11-04T16:03:23.468Z,#4morefornana
Thu Oct 29 12:28:07 +0000 2020,"90,969 health and medical personnel have been employed under the Akufo-Addo government. #4MoreForMoreJobs #4MoreForNana https://t.co/OUerineEas",https://twitter.com/ibone32,https://twitter.com/ibone32/status/1321790918563975169,2020-11-04T16:03:23.468Z,#4morefornana
Sun Nov 01 21:28:28 +0000 2020,"Today in the Achiase and New Juaben North Constituencies.
#4MoreForNana 
#4MoreToDoMoreForYou https://t.co/9fCl4orvMg",https://twitter.com/sammiawuku,https://twitter.com/sammiawuku/status/1323014064868646912,2020-11-04T16:03:23.468Z,#4morefornana
Fri Oct 30 21:45:38 +0000 2020,"Nurses and Teachers

If you still want your Allawa,
Vote for Nana 👈
#4MoreForNana to pay Allawa",https://twitter.com/IamNanaAbabio,https://twitter.com/IamNanaAbabio/status/1322293611506053122,2020-11-04T16:03:23.468Z,#4morefornana
Tue Nov 03 13:12:37 +0000 2020,"This man has sense, but still #4MoreForNana 😂",https://twitter.com/raheemcurling,https://twitter.com/raheemcurling/status/1323614057337933824,2020-11-04T16:03:23.468Z,#4morefornana
Tue Oct 27 08:05:56 +0000 2020,"Under the @NPP_GH, 140 NABCo personnel were trained as drone pilots under the guidance and supervision of the George Grant University of Mines and Technology at Tarkwa.
#4MoreForNana
#4MoreForMoreJobs 
@ikbonney @jnr_donlad",https://twitter.com/MrBonney_,https://twitter.com/MrBonney_/status/1321000161334669317,2020-11-04T16:03:23.468Z,#4morefornana
Thu Oct 29 14:12:11 +0000 2020,"Please I won't to ask this question, there are no foreigners in our register now, so how are they(NDC) going to win the coming December Elections? They should give us a break #ndcneveragain #4MoreForNana",https://twitter.com/DeDon99906715,https://twitter.com/DeDon99906715/status/1321817108125224961,2020-11-04T16:03:23.468Z,#4morefornana
Mon Oct 26 18:58:07 +0000 2020,4 reasons to vote #4morefornana https://t.co/uwZu9Vv6rH,https://twitter.com/MURTALA97232783,https://twitter.com/MURTALA97232783/status/1320801902406193153,2020-11-04T16:03:23.468Z,#4morefornana
Mon Nov 02 19:22:52 +0000 2020,#HappyDay,https://twitter.com/sarkodie,https://twitter.com/sarkodie/status/1323344846925504512,2020-11-04T16:03:23.468Z,#4morefornana
Fri Oct 30 13:37:53 +0000 2020,"Watermelon, Sheanut, Millet, Rice, Maize, Groundnuts, &amp; Yam Processing Factories are being constructed in the Northern Development Authority area among others under the 
@NPP_GH government. This is going to create more jobs. 
#4MoreForNana
#4MoreForMoreJobs",https://twitter.com/JayKobbi,https://twitter.com/JayKobbi/status/1322170864071225346,2020-11-04T16:03:23.468Z,#4morefornana
Fri Oct 30 06:05:03 +0000 2020,"Good Morning Fellow Ghanaians.
#4MoreForNana 
#4MoreForMoreJobs https://t.co/irBtyduyw8",https://twitter.com/Kristosomm,https://twitter.com/Kristosomm/status/1322056903527141376,2020-11-04T16:03:23.468Z,#4morefornana
Mon Nov 02 16:24:33 +0000 2020,https://t.co/8C9bYr7roO,https://twitter.com/NAkufoAddo,https://twitter.com/NAkufoAddo/status/1323299971014234114,2020-11-04T16:03:23.468Z,#4morefornana
Mon Nov 02 22:08:40 +0000 2020,Campaign no ay3 serious . Just got this SMS https://t.co/ZGtnclySwd,https://twitter.com/ameyaw112,https://twitter.com/ameyaw112/status/1323386570058178563,2020-11-04T16:03:23.468Z,#4morefornana
Thu Oct 29 00:52:14 +0000 2020,"Wonp3 wei aaa Ede3n na wop3??
#1Touch4Nana 
#MaintainNanaAddo",https://twitter.com/yoursheriffa,https://twitter.com/yoursheriffa/status/1321615795122786304,2020-11-04T16:03:23.468Z,#4morefornana
Tue Nov 03 13:01:00 +0000 2020,Everything is in the hands of God our creator #4MoreForNana,https://twitter.com/irokoaustinegm1,https://twitter.com/irokoaustinegm1/status/1323611135988387840,2020-11-04T16:03:23.468Z,#4morefornana
Tue Nov 03 19:42:05 +0000 2020,Haruna Idrissu correct guy if he stands for president I'll vote the NDC until then #4MoreForNana,https://twitter.com/karel_tweets,https://twitter.com/karel_tweets/status/1323712070181916675,2020-11-04T16:03:23.468Z,#4morefornana
Tue Nov 03 22:25:43 +0000 2020,Confused ndc people #4MoreForNana @NAkufoAddo https://t.co/ZEFCUEyBUF,https://twitter.com/jOeansahOM,https://twitter.com/jOeansahOM/status/1323753249120374784,2020-11-04T16:03:23.468Z,#4morefornana
Sat Oct 31 02:33:34 +0000 2020,"40 years 😂. Some people will bleed 
#4MoreForNana https://t.co/SX85As96Az",https://twitter.com/RandyAnsah11,https://twitter.com/RandyAnsah11/status/1322366070498463746,2020-11-04T16:03:23.468Z,#4morefornana
Wed Nov 04 06:26:19 +0000 2020,"Mega walk to victory loading....
#MaintainNanaAddo 
#1Touch4Nana https://t.co/sGUQ3VqhUa",https://twitter.com/JacobGharbin1,https://twitter.com/JacobGharbin1/status/1323874195562967041,2020-11-04T16:03:23.468Z,#4morefornana
Sat Oct 31 22:37:30 +0000 2020,@NAkufoAddo @NPP_GH We don't have any option.. We are given u another four years.. #4MoreForNana,https://twitter.com/NanaYeb68992453,https://twitter.com/NanaYeb68992453/status/1322669052976893955,2020-11-04T16:03:23.468Z,#4morefornana
Fri Oct 30 09:33:19 +0000 2020,#4MoreForNana https://t.co/dYXWVwdBJu,https://twitter.com/justinkfrimpong,https://twitter.com/justinkfrimpong/status/1322109319203225600,2020-11-04T16:03:23.468Z,#4morefornana
Tue Oct 27 08:38:07 +0000 2020,"‘’Automotive industry laws to create jobs, promote local manufacture of cars’’-@NPP_GH Government.  Via 
@Citi973 https://t.co/yO9O6PGuU7 
#4MoreForNana
#4MoreForMoreJobs",https://twitter.com/AndrewsYirenky2,https://twitter.com/AndrewsYirenky2/status/1321008264214204417,2020-11-04T16:03:23.468Z,#4morefornana
Sun Nov 01 14:04:36 +0000 2020,"We are voting for WILLIAM. 
#4MoreForNana",https://twitter.com/RandyAnsah11,https://twitter.com/RandyAnsah11/status/1322902362164498434,2020-11-04T16:03:23.468Z,#4morefornana
Sat Oct 31 18:34:50 +0000 2020,#4MoreForNana Number 1 ☝🏾 https://t.co/AjvEK0Q1Ly,https://twitter.com/NPP_YE,https://twitter.com/NPP_YE/status/1322607982786584589,2020-11-04T16:03:23.468Z,#4morefornana
Tue Nov 03 09:46:28 +0000 2020,"3.2.1.🚦🏎💨 Ghana Grand Prix 
Are you Ready 
Follow link to register https://t.co/5y2UhAMegL 
Follow Instagram |Facebook page for more details @grandprixgh 

#4MoreToDoMoreForYou #JMandJane2020 #4MoreForNana https://t.co/Ojx9MvXmW4",https://twitter.com/tyese0,https://twitter.com/tyese0/status/1323562179082289153,2020-11-04T16:03:23.468Z,#4morefornana
Fri Oct 30 07:22:33 +0000 2020,"Practical appreciation of free water by Mr. President. This guy 😀😀😀
Energy 🔥🔥🔥 https://t.co/t0avc0qbdm",https://twitter.com/KozieOzie,https://twitter.com/KozieOzie/status/1322076408127148032,2020-11-04T16:03:23.468Z,#4morefornana
Wed Oct 28 12:47:17 +0000 2020,"""I Also inspected ongoing works at the site of the Obetsebi-Lamptey interchange, which is now 92% complete"" - @NAkufoAddo #4MoreForNana",https://twitter.com/FDokono,https://twitter.com/FDokono/status/1321433352877080579,2020-11-04T16:03:23.468Z,#4morefornana
Tue Nov 03 13:41:30 +0000 2020,"Nice song @sarkodie and @KuamiEugene. Indeed, the battle is still the Lord's. #4MoreForNana",https://twitter.com/NAkufoAddo,https://twitter.com/NAkufoAddo/status/1323621325106196480,2020-11-04T16:03:23.468Z,#4morefornana
Fri Oct 30 20:28:55 +0000 2020,"Ewe: Mawuli outlines his four reasons why you should vote for President,@NAkufoAddo &amp; the NPP. 

#4MoreForNana https://t.co/xeaFI0yrCk",https://twitter.com/hennehalfred,https://twitter.com/hennehalfred/status/1322274304420126720,2020-11-04T16:03:23.468Z,#4morefornana
Mon Nov 02 21:02:15 +0000 2020,The battle is still the Lord's @sarkodie 🙏🏾 #4MoreForNana,https://twitter.com/Accsi4,https://twitter.com/Accsi4/status/1323369855278551041,2020-11-04T16:03:23.468Z,#4morefornana
Mon Nov 02 21:15:41 +0000 2020,"All on God
Repeat upon repeat
Both decks got the same song
#4MoreForNana #HappyDay
@sarkodie @KuamiEugene https://t.co/FSpydyiD5Z",https://twitter.com/djgyaimes,https://twitter.com/djgyaimes/status/1323373237796032512,2020-11-04T16:03:23.468Z,#4morefornana
Mon Nov 02 18:11:35 +0000 2020,You have made the right choice. #4MoreForNana,https://twitter.com/AbbanyawYaw,https://twitter.com/AbbanyawYaw/status/1323326906528391173,2020-11-04T16:03:23.468Z,#4morefornana
Mon Nov 02 21:44:33 +0000 2020,"Since @sarkodie has endorsed @NAkufoAddo in a song with @KuamiEugene ,don't fell shy to say 4more 4 Nana...
#happyDay
#4MoreForNana",https://twitter.com/EzekielQuainoo9,https://twitter.com/EzekielQuainoo9/status/1323380502733213696,2020-11-04T16:03:23.468Z,#4morefornana
Thu Oct 29 08:36:57 +0000 2020,"I felt it @NAkufoAddo .
#4MoreForNana https://t.co/rhQg5gpTAc",https://twitter.com/gyebi_asante,https://twitter.com/gyebi_asante/status/1321732743684902912,2020-11-04T16:03:23.468Z,#4morefornana
Fri Oct 30 12:07:25 +0000 2020,"84,183 people have been employed under the Forest Plantation Programme of the NPP Government. 
@NPP_GH @royaltcafe2012
#4MoreForMoreJobs
#4MoreForNana https://t.co/MAPvb6Rpm7",https://twitter.com/AmicusConscien1,https://twitter.com/AmicusConscien1/status/1322148099276636160,2020-11-04T16:03:23.468Z,#4morefornana
Fri Oct 30 18:39:19 +0000 2020,@CAjetey The NDC ankasa them no get better plan for ghana #4MoreForNana,https://twitter.com/05_wells,https://twitter.com/05_wells/status/1322246723553710085,2020-11-04T16:03:23.468Z,#4morefornana
Sun Nov 01 22:15:09 +0000 2020,"People of asokwa constituency, bote number 4 for development. 
Vote number 4 for progress. 
#ChangeIsComing
#4MoreForNana 
#4forEric https://t.co/IZbkWF4Gfg",https://twitter.com/HonEricOsei1,https://twitter.com/HonEricOsei1/status/1323025816561831938,2020-11-04T16:03:23.468Z,#4morefornana
Tue Oct 27 10:50:56 +0000 2020,"Persons living with disabilities have received support for their businesses under @NAkufoAddo VOTE @NPP_GH  &gt;&gt; 
 #4MoreForMoreJobs #4MoreForNana",https://twitter.com/AndrewsYirenky2,https://twitter.com/AndrewsYirenky2/status/1321041688257769473,2020-11-04T16:03:23.468Z,#4morefornana
Wed Oct 28 12:58:38 +0000 2020,"President @NAkufoAddo presented 100 buses to the Intercity STC Coaches Ltd, the largest supply of buses to the company since its establishment.
#4MoreForNana
#MaintainNanaAddo
#1Touch4Nana https://t.co/qWIF9cAd6w",https://twitter.com/PastorShrine,https://twitter.com/PastorShrine/status/1321436210443755522,2020-11-04T16:03:23.468Z,#4morefornana
Tue Oct 27 17:27:43 +0000 2020,"Vote number 1 for more jobs
#4MoreForNana #4MoreForMoreJobs #4MoreToDoMoreForYou
@3fm927 @Citi973 @tv3_ghana @GHOneTV
@AbbanyawYaw @SamToys_NPP @TynaNarteh @Generals_Creed",https://twitter.com/ampofo39,https://twitter.com/ampofo39/status/1321141540375461889,2020-11-04T16:03:23.468Z,#4morefornana
Mon Nov 02 18:03:30 +0000 2020,"WAEC WITHHOLDS RESULTS OF MORE THAN TWO HUNDRED AND FIFTEEN THOUSAND CANDIDATES

#BiharElection #CountEveryVote #ElectionTwitter #IASen #4MoreForNana #Elections2020 #icaiexam #ctet2020examdate #asuustrike #Election2020 #GreedyMahama #FlipTheSenateBlue #elections",https://twitter.com/belinberry,https://twitter.com/belinberry/status/1323324870659350529,2020-11-04T16:03:23.468Z,#4morefornana
Mon Nov 02 17:45:24 +0000 2020,#4MoreForNana 🇳🇱🇳🇱🇳🇱🇳🇱💪🏾 https://t.co/GphyxLXgUa,https://twitter.com/PrinceDavidOsei,https://twitter.com/PrinceDavidOsei/status/1323320319055200257,2020-11-04T16:03:23.468Z,#4morefornana
Fri Oct 30 07:00:17 +0000 2020,"#4MoreForMoreJobs
#LeadershipOfService
#4MoreForNana
#TheBattleIsTheLords https://t.co/4t4tChV0oP",https://twitter.com/royaltcafe2012,https://twitter.com/royaltcafe2012/status/1322070805409341442,2020-11-04T16:03:23.468Z,#4morefornana
Tue Nov 03 00:40:38 +0000 2020,Nana U Do All U Deserve 8 years #4MoreForNana,https://twitter.com/addymichael3,https://twitter.com/addymichael3/status/1323424813256421378,2020-11-04T16:03:23.468Z,#4morefornana
Tue Nov 03 05:24:30 +0000 2020,"My mentor endorses @samini_dagaati @NAkufoAddo whom am I not to back it up 
#4MoreForNana 💥💥💥💯",https://twitter.com/theSTERLINGgh,https://twitter.com/theSTERLINGgh/status/1323496252173070336,2020-11-04T16:03:23.468Z,#4morefornana
Sun Nov 01 10:03:50 +0000 2020,"Cut grass and gather stones from the bush to sell - NDC told University Graduates while Mahama claimed he wasn't a magician. Watch attached video.@.

#Vote#1
#4moreForNANA https://t.co/DT9L3fGnUi",https://twitter.com/Jigablow,https://twitter.com/Jigablow/status/1322841773660540928,2020-11-04T16:03:23.468Z,#4morefornana
Tue Nov 03 13:42:57 +0000 2020,Nana Show Boy #4MoreForNana #TheBattleIsTheLords https://t.co/1F3o2ZiT3c,https://twitter.com/Mmaap3sika,https://twitter.com/Mmaap3sika/status/1323621692913127425,2020-11-04T16:03:23.468Z,#4morefornana
Wed Nov 04 08:56:38 +0000 2020,"First lady, H. E. @RAkufoAddo Commissioning of a clinic at Okaikoi Central by Hon. @pyboamah in honour of the Chief Imam. Watch Full Video Here &gt; [https://t.co/Y46XezzTkJ ] #LeadershipOfService

#4MoreForNana https://t.co/Xbhd5bj4UW",https://twitter.com/kumicumz,https://twitter.com/kumicumz/status/1323912025139982337,2020-11-04T16:03:23.468Z,#4morefornana
Tue Oct 27 08:14:23 +0000 2020,I WISH THIS CURRENT PRESIDENT @NAkufoAddo  COULD STAY FOREVER.  ASWER THIS GENTLEMAN HAS DONE ✅ A LOT MR PRESIDENT WE REALLY APPRECIATE A LOT #4MoreForNana #4MoreForNana https://t.co/8BNVGP9Ojh,https://twitter.com/Pro_Blems0,https://twitter.com/Pro_Blems0/status/1321002291357536257,2020-11-04T16:03:23.468Z,#4morefornana
Tue Nov 03 07:26:26 +0000 2020,"Good morning ☀️ 
#4MoreForNana",https://twitter.com/Ashong_Tettey,https://twitter.com/Ashong_Tettey/status/1323526939357970434,2020-11-04T16:03:23.468Z,#4morefornana
Sat Oct 31 05:19:20 +0000 2020,"Bof of the two of them issa bad move 😹💔 so none 😉
#GreedyMahama 
#RejectJMAgain",https://twitter.com/iamdonzyba,https://twitter.com/iamdonzyba/status/1322407788048486400,2020-11-04T16:03:23.468Z,#4morefornana
Tue Nov 03 11:21:12 +0000 2020,I wanted to vote for Ghana Union Movement (GUM) but my king @sarkodie says we should vote 🗳 for @NAkufoAddo then who am I to say no...what do I know ...#4MoreForNana,https://twitter.com/FricksEmpire,https://twitter.com/FricksEmpire/status/1323586016888893440,2020-11-04T16:03:23.468Z,#4morefornana
Tue Oct 27 06:27:48 +0000 2020,Nana is ruling the country like he has been there for 12yrs. The NPP is what we need. If you don't vote for him to continue the good works you have apparently halted the development of the country #4MoreForNana,https://twitter.com/madm_a_n,https://twitter.com/madm_a_n/status/1320975466161934336,2020-11-04T16:03:23.468Z,#4morefornana
Fri Oct 30 09:39:45 +0000 2020,"You will come to appreciate why the youth of this nation would give everything for NPP
@FreeSHS is here
#4MoreForNana",https://twitter.com/ibnosu1,https://twitter.com/ibnosu1/status/1322110934593245186,2020-11-04T16:03:23.468Z,#4morefornana
Fri Oct 30 09:44:39 +0000 2020,Is a movement. .#4MoreForNana,https://twitter.com/KwabenaAustin,https://twitter.com/KwabenaAustin/status/1322112170079956993,2020-11-04T16:03:23.468Z,#4morefornana
Sun Oct 25 17:30:12 +0000 2020,"Ken Ofori Atta's Databank Financial Services had only Gh¢ 800 million in assets management for 26 years (1990 - 2016). 

But within 4 years (2017 - 2020) of becoming the Finance Minister, Databank's assets have increased to a whopping Gh¢ 5 billion. 

Be there doing 4 more 😂 https://t.co/vhc512tgUP",https://twitter.com/lips_pi,https://twitter.com/lips_pi/status/1320417390895693825,2020-11-04T16:03:23.468Z,#4morefornana
Sat Oct 31 17:32:42 +0000 2020,"Get ready! Get involved! #1VirtualRally
#4MoreForNana https://t.co/CvKGk0TIeM",https://twitter.com/BrightS4lyf,https://twitter.com/BrightS4lyf/status/1322592345389473793,2020-11-04T16:03:23.468Z,#4morefornana
Mon Nov 02 00:51:39 +0000 2020,"Call unto me and so his Excellency is doing.
#4MoreForNana #1Touch4Nana 
#RejectJMAgain",https://twitter.com/Miraclemessi2,https://twitter.com/Miraclemessi2/status/1323065197284741120,2020-11-04T16:03:23.468Z,#4morefornana
Mon Nov 02 21:06:52 +0000 2020,Must any artiste who endorses NPP do a track for them? #4MoreForNana,https://twitter.com/Aquessi_Emma,https://twitter.com/Aquessi_Emma/status/1323371020502355968,2020-11-04T16:03:23.468Z,#4morefornana
Tue Oct 27 14:28:11 +0000 2020,"So it's true that Ken Ofori Atta said IMF debt projection is just a mare statistics? 😀😁😀

It's true, john Mahama suffered for nothing!",https://twitter.com/PeterDoeJnr1,https://twitter.com/PeterDoeJnr1/status/1321096357231382530,2020-11-04T16:03:23.468Z,#4morefornana
Tue Nov 03 20:19:16 +0000 2020,Horses and chariots are prepared for battle but victory comes from the Lord. #4MoreForNana @NAkufoAddo,https://twitter.com/kophipizzle,https://twitter.com/kophipizzle/status/1323721428152258563,2020-11-04T16:03:23.468Z,#4morefornana
Fri Oct 30 12:15:17 +0000 2020,"762,300 people are employed on average each year under the Planting for Food and Jobs programme. @NPP_GH
@royaltcafe2012 @kaessuman
#4MoreForMoreJobs
#4MoreForNana https://t.co/V5FG3uVTLK",https://twitter.com/AmicusConscien1,https://twitter.com/AmicusConscien1/status/1322150076664434693,2020-11-04T16:03:23.468Z,#4morefornana
Tue Oct 27 11:54:31 +0000 2020,"Please can the  NDC guy help me with the date of the HIPC post,if indeed he is really telling the truth...i have the pdf and i will post it...#4More4Nana",https://twitter.com/NanaOJunior,https://twitter.com/NanaOJunior/status/1321057689825386497,2020-11-04T16:03:23.468Z,#4morefornana
Mon Nov 02 18:14:41 +0000 2020,"7/12/2020 e no be play we come play o 😂😂😂😂😂😂

#4MoreForNana 
#4MoreToDoMoreForYou 
#4MoreForMoreJobs",https://twitter.com/KOFIKYINI_,https://twitter.com/KOFIKYINI_/status/1323327685318348803,2020-11-04T16:03:23.468Z,#4morefornana
Sat Oct 31 13:36:04 +0000 2020,".... And the Bantama BIG WALK was BIG. 
#4MoreForNana 
#4MoreToDoMoreForYou https://t.co/kWaIVQIxfm",https://twitter.com/sammiawuku,https://twitter.com/sammiawuku/status/1322532793704976385,2020-11-04T16:03:23.468Z,#4morefornana
